agent_id,llm_final_state,social_media_post,decision_confidence,macro_region,tone_score,passive_hits,assertive_hits,confrontational_hits,exclamation_density,uppercase_ratio,tone_band
A00826,Abstencion,"Vea, yo quería votar con convicción, pero con tanta información contradictoria y señales que no me cuadran, prefiero no ir a las urnas a adivinar. Ojalá hubiera más claridad antes de decidir algo tan importante.",0.26,Pacifico,0.19681063122923587,1.0,0.0,0.0,0.0,0.011627906976744186,Passive
A00827,Cepeda,"Mire, yo no tengo todo claro todavía, pero sí entendí que el voto en blanco en segunda vuelta no cambia nada legalmente. Con lo poco que vi, me incliné por una opción, aunque sin mucha convicción. Ojalá que quien gane cumpla lo que promete.",0.31,Bogota_Cundinamarca,0.28622009569377993,1.0,1.0,0.0,0.0,0.015789473684210527,Calm
A00828,De la Espriella,"Compa, la verdad no estoy muy convencido, pero igual algo hay que decidir. Las señales que vi me inclinan más por De la Espriella, aunque con harta duda todavía. 🤔",0.31,Caribe,0.24991379310344827,2.0,1.0,0.0,0.0,0.03125,Calm
A00829,Cepeda,"Mire, yo la verdad ya tengo mi decisión tomada. Con tanta información falsa dando vueltas, uno tiene que ir a votar con la cabeza fría y confiar en lo que ha visto con sus propios ojos. Yo voy a votar.",0.72,Antioquia_EjeCafetero,0.3429299363057325,0.0,1.0,0.0,0.0,0.01910828025477707,Calm
A00830,De la Espriella,"Yo ya tengo claro mi voto, no me cambia ni la polémica de la camiseta jajaja. De la Espriella es mi opción y voy a las urnas con convicción 🗳️",0.73,Bogota_Cundinamarca,0.4937171781081936,0.0,2.0,0.0,0.0,0.027522935779816515,Assertive
A00831,De la Espriella,"La verdad, con todo respeto, uno ya tiene su decisión tomada y no es por capricho sino por convicción. He revisado lo que se ha dicho en campaña y mi voto va con De la Espriella. Que cada quien decida con la cabeza fría y sin dejarse llevar por presiones.",0.89,Boyaca_Tolima_Huila,0.2698507462686567,0.0,0.0,0.0,0.0,0.024875621890547265,Calm
A00832,Cepeda,"Mano, uno no puede olvidar lo que ha vivido este país. Revisé bien las señales y, con toda la incertidumbre que hay, mi voto sigue firme donde siempre ha estado. No me mueve el ruido de campaña.",0.59,Pacifico,0.29611664295874823,1.0,1.0,0.0,0.0,0.019736842105263157,Calm
A00833,De la Espriella,"Oye, uno mira las señales y sigue convencido: voto por De la Espriella pues. Las dudas que hay sobre él no pesan tanto como los riesgos que veo del otro lado. A votar, compa.",0.63,Caribe,0.26091503267973853,2.0,1.0,0.0,0.0,0.037037037037037035,Calm
A00834,De la Espriella,"Vea, uno ya tomó su decisión con calma y mirando bien la información disponible. El ambiente está cargado de rumores y desinformación, pero eso no me va a mover de lo que considero más conveniente para el país. Mañana voto convencida.",0.77,Santanderes,0.210267131242741,1.0,0.0,0.0,0.0,0.015873015873015872,Calm
A00835,De la Espriella,"La verdad yo ya tengo claro mi voto y no me lo cambia ningún rumor sin pruebas. Parce, hay que ir a votar con cabeza fría este 21 de junio. 🗳️",0.78,Bogota_Cundinamarca,0.48354679802955663,0.0,2.0,0.0,0.0,0.01904761904761905,Assertive
A00836,Abstencion,"Uno quisiera votar con convicción, pero con tanta información contradictoria y esa declaración sobre el Ejército, la verdad no me da confianza ninguno de los dos. Por ahora me quedo en casa y espero ver qué pasa.",0.13,Sur_Amazonia,0.2609302325581395,0.0,0.0,0.0,0.0,0.01744186046511628,Calm
A00837,De la Espriella,"Vea, yo sí pienso que esto no es fácil de decidir, pero la verdad las señales que me llegaron apuntan más hacia una opción que hacia la otra. Voté con dudas, pero voté.",0.31,Santanderes,0.13710848947490167,2.0,0.0,0.0,0.0,0.015267175572519083,Passive
A00838,De la Espriella,"Oye, yo tengo claro mi voto y no me lo cambia ningún escándalo de camiseta ni campaña de última hora. De la Espriella es mi opción y voy a las urnas con la cabeza en alto. ¡A votar, que esto sí importa!",0.74,Caribe,0.47096774193548385,0.0,2.0,0.0,0.023809523809523808,0.025806451612903226,Assertive
A00839,Cepeda,"Vea, después de revisar bien la información disponible, mi decisión está tomada. Hay señales con alto riesgo de desinformación que no me generan confianza, y eso también cuenta a la hora de votar. Yo sí voy a las urnas con convicción.",0.82,Bogota_Cundinamarca,0.2884172288531396,1.0,1.0,0.0,0.0,0.015957446808510637,Calm
A00840,Cepeda,"Honestamente, después de revisar todo lo que ha circulado, me quedo con mi decisión. Hay mucha información suelta y hasta falsa, pero yo sé por quién voy a votar el domingo. No me dejo confundir.",0.72,Pacifico,0.29751152073732723,1.0,1.0,0.0,0.0,0.01935483870967742,Calm
A00841,De la Espriella,"Oye, yo sí tengo claro mi voto y no me dejé enredar con tanto ruido en redes. Hay señales que me generaron dudas, pero al final la evidencia me convenció. ¡A votar con convicción! 🗳️",0.68,Caribe,0.395126050420168,2.0,2.0,0.0,0.029411764705882353,0.02142857142857143,Calm
A00842,Cepeda,"Vea, yo ya tenía claro mi voto y la información que revisé no me hizo cambiar de parecer. Las señales que vi a favor del otro candidato venían de fuentes que no me generan tanta confianza. Sumercé, cuando uno tiene convicción, no se deja llevar por el ruido de campaña.",0.66,Bogota_Cundinamarca,0.28082242990654205,1.0,1.0,0.0,0.0,0.014018691588785047,Calm
A00843,Cepeda,"Vea, uno analiza la información que llega y pues la decisión no es fácil, pero hay razones claras para seguir con Cepeda. Con tanta señal contradictoria, lo importante es votar con criterio y no dejarse llevar por el ruido.",0.58,Llanos_Orinoquia,0.26,0.0,0.0,0.0,0.0,0.016666666666666666,Calm
A00844,Cepeda,"Oye, uno escucha de todo en esta campaña, respaldos de acá y de allá, pero al final lo que importa es qué propuesta le conviene más a la gente. Yo ya sé por quién voy. 🗳️",0.53,Caribe,0.3501785714285714,0.0,1.0,0.0,0.0,0.015625,Calm
A00845,De la Espriella,"Yo sí pienso que la decisión hay que tomarla con criterio y no dejarse llevar por rumores de dudosa procedencia. La verdad, revisé la información disponible y mi voto va con convicción. Que cada ciudadano evalúe con cabeza fría y salga a votar.",0.67,Bogota_Cundinamarca,0.2581818181818182,0.0,0.0,0.0,0.0,0.015151515151515152,Calm
A00846,Cepeda,"Yo ya tomé mi decisión y voy a votar con convicción. Hay mucha desinformación dando vueltas y toca estar pilas. Jaja, pero no me van a mover con presión de última hora. 🗳️",0.49,Caribe,0.3670676691729323,0.0,1.0,0.0,0.0,0.022556390977443608,Calm
A00847,De la Espriella,"Mire, uno ya sabe por quién va a votar y no es por presión ni por imágenes manipuladas que va a cambiar de opinión. Yo voto con convicción y con la cabeza fría, que es lo que este país necesita.",0.73,Caribe,0.25589403973509933,0.0,0.0,0.0,0.0,0.013245033112582781,Calm
A00848,Voto en blanco,"Pues la verdad, ve, después de revisar todo lo que salió en estos días, ninguno de los dos me convence del todo. Hay demasiadas contradicciones y señales que no cuadran, así que voy a votar en blanco con la conciencia tranquila.",0.34,Pacifico,0.20440632538193515,1.0,0.0,0.0,0.0,0.01098901098901099,Calm
A00849,No alineado,"La verdad, vea, yo no me he podido decidir con todo lo que uno escucha por ahí. Hay señales para los dos lados y no sé en qué creer. Prefiero tomármelo con calma antes de votar sin convicción.",0.315,Bogota_Cundinamarca,0.10610526315789473,3.0,0.0,0.0,0.0,0.02,Passive
A00850,Cepeda,"Vea, con toda la desinformación que anda circulando uno tiene que ir con calma, pero mi decisión está tomada. Voto por Cepeda con convicción y con los ojos abiertos. La movilización es real y eso cuenta.",0.66,Llanos_Orinoquia,0.3027811860940695,1.0,1.0,0.0,0.0,0.024539877300613498,Calm
A00851,Abstencion,"Vea, yo quería votar con convicción pero la verdad no me cuadra ninguna de las dos opciones con lo poco que llegó de información. Prefiero no ir a las urnas antes que votar sin estar seguro.",0.15,Santanderes,0.20023391812865496,1.0,0.0,0.0,0.0,0.013157894736842105,Calm
A00852,De la Espriella,"La verdad, después de revisar todo lo que circuló en estos días, me quedo con mi decisión. Hay mucha información dudosa dando vueltas, pero uno tiene que votar con la cabeza fría. Mañana voy a las urnas convencida. 🗳️",0.82,Bogota_Cundinamarca,0.2926315789473684,1.0,1.0,0.0,0.0,0.017543859649122806,Calm
A00853,De la Espriella,"Oiga, honestamente esto no es fácil de decidir con tanta información enredada. Pero mirando lo que hay, me parece que De la Espriella tiene más respaldo concreto. Qué vaina que toca votar con tanta duda encima.",0.38,Santanderes,0.3086274509803921,1.0,1.0,0.0,0.0,0.029411764705882353,Calm
A00854,De la Espriella,"Eso sí, uno tiene que votar con la cabeza fría y no dejarse llevar por rumores que no tienen respaldo claro. Yo ya sé por quién voy y no me mueve cualquier noticia que circula por ahí. 🗳️",0.73,Llanos_Orinoquia,0.429524697110904,0.0,2.0,0.0,0.0,0.013793103448275862,Assertive
A00855,Cepeda,"Yo sí creo que hay que votar con convicción y no dejarse llevar por el miedo que algunos quieren meter. Mire, revisé bien la información y mi decisión está tomada. Vamos a votar con calma y responsabilidad.",0.7,Caribe,0.48330836860957344,1.0,1.0,1.0,0.0,0.018072289156626505,Assertive
A00856,De la Espriella,"Oiga, uno lee las noticias y hay cosas que generan duda, pues, pero al final la evidencia que más me pesa me lleva a votar por De la Espriella. Eso sí, hay que seguir exigiendo transparencia en la campaña. 🗳️",0.72,Llanos_Orinoquia,0.21853161331422202,1.0,0.0,0.0,0.0,0.024844720496894408,Calm
A00857,Abstencion,"Ajá, yo sí creo que en esta elección no me alcanza la información para decidir con tranquilidad. Hay demasiada desinformación y sospechas de lado y lado, y no voy a votar solo por votar. Prefiero abstenerme antes que equivocarme.",0.19,Caribe,0.20807278742762614,1.0,0.0,0.0,0.0,0.016129032258064516,Calm
A00858,Cepeda,"Parce, no tengo todo claro pero las señales de corrupción contra De la Espriella me preocupan demasiado. Voy a votar por Cepeda, aunque sea con dudas 🗳️",0.38,Bogota_Cundinamarca,0.5280483153210427,2.0,1.0,1.0,0.0,0.04132231404958678,Assertive
A00859,De la Espriella,"Vea pues, uno revisa la información que circula y hay mucha cosa manipulada. Con respeto, yo sigo convencido de mi voto: hay que ir a las urnas y no dejarse confundir por tanta desinformación que anda por ahí.",0.68,Boyaca_Tolima_Huila,0.3385817838008194,0.0,1.0,0.0,0.0,0.011976047904191617,Calm
A00860,Cepeda,"La verdad, con toda la información que circula hay que ser cuidadosa y no dejarse llevar por mensajes alarmistas que no tienen respaldo claro. Mire, yo ya tomé mi decisión con calma y convicción, separando la emoción de lo que realmente importa. Con respeto, cada quien que vote según su conciencia.",0.66,Boyaca_Tolima_Huila,0.4038956409009885,1.0,3.0,0.0,0.0,0.012396694214876033,Assertive
A00861,Cepeda,"Mire, yo sí creo que hay que votar con la cabeza fría. La verdad, las acusaciones que vi de un lado tienen demasiado riesgo de ser falsas, y eso no me lo trago. Voy a votar por Cepeda con convicción, aunque con los ojos bien abiertos.",0.71,Bogota_Cundinamarca,0.2663736263736264,0.0,0.0,0.0,0.0,0.02197802197802198,Calm
A00862,De la Espriella,"La verdad, uno mira los números y la cosa está clara. Oiga, con esa ventaja en encuestas y el respaldo que tiene, yo sí voy a votar convencido este 21 de junio. 🗳️",0.87,Bogota_Cundinamarca,0.46612374405076673,0.0,2.0,0.0,0.0,0.01639344262295082,Assertive
A00863,Cepeda,"La verdad, uno ya tiene claro por quién va. He revisado la información que circula y hay mucho ruido y noticias falsas, pero mi decisión está tomada. Ve, no me dejo llevar por el miedo ni por encuestas que uno no sabe de dónde salen.",0.62,Antioquia_EjeCafetero,0.4018943533697632,0.0,2.0,0.0,0.0,0.01639344262295082,Assertive
A00864,De la Espriella,"La verdad, uno no sabe bien a qué atenerse con tanta información enredada. Pero mirando lo que hay, las señales apuntan más hacia una opción que hacia la otra, así que voy a votar con lo que tengo. Ve, ojalá no nos defrauden.",0.38,Antioquia_EjeCafetero,0.26045454545454544,0.0,0.0,0.0,0.0,0.017045454545454544,Calm
A00865,De la Espriella,"Vea, uno escucha de todo en campaña, pero eso sí, hay que separar el ruido de lo que realmente importa. Yo ya tomé mi decisión con calma y convicción, y mañana voy a votar. Con respeto, cada voto cuenta y no podemos quedarnos en casa.",0.61,Llanos_Orinoquia,0.28644688644688643,1.0,1.0,0.0,0.0,0.016483516483516484,Calm
A00866,De la Espriella,"La verdad, yo ya tenía mi decisión tomada y la información que fui viendo me la confirmó. Igual no me dejé llevar solo por el ruido de las redes; revisé bien y voté con convicción por lo que creo que le conviene al país.",0.71,Caribe,0.32660010509721493,0.0,1.0,0.0,0.0,0.011560693641618497,Calm
A00867,De la Espriella,"Oiga, después de revisar bien la información disponible, la verdad mi decisión está clara. Voy a votar con convicción porque creo que el país necesita orden y estabilidad en este momento. Pues no todo es perfecto, pero es la opción que más me genera confianza.",0.78,Bogota_Cundinamarca,0.2838095238095238,1.0,1.0,0.0,0.0,0.014285714285714285,Calm
A00868,Cepeda,"Yo ya tomé mi decisión con calma y mirando bien qué información tiene respaldo real. Las señales que más me convencen apuntan a Cepeda, y las alarmas del otro lado tienen demasiado riesgo de ser desinformación. Voy a votar con convicción. 🗳️",0.72,Llanos_Orinoquia,0.3720593412119689,1.0,2.0,0.0,0.0,0.020618556701030927,Calm
A00869,Cepeda,Yo sí pienso que uno no puede dejarse llevar por encuestas y denuncias que no tienen respaldo claro. Mi voto ya está decidido y no hay presión que me lo cambie.,0.82,Caribe,0.5684274193548388,0.0,3.0,0.0,0.0,0.015625,Assertive
A00870,De la Espriella,"Vea pues, uno lee las noticias y hay de todo, pero al final los argumentos que me convencen siguen siendo los mismos. Ya tomé mi decisión y voy a votar con convicción este domingo. 🗳️",0.68,Boyaca_Tolima_Huila,0.3509008638420403,0.0,1.0,0.0,0.0,0.013986013986013986,Calm
A00871,Cepeda,"Oiga, después de revisar todo lo que circula, igual me quedo con mi decisión. Hay señales con demasiado riesgo de desinformación como para cambiar de opinión así nomás. Voto con convicción 🗳️",0.67,Boyaca_Tolima_Huila,0.3020863007959782,1.0,1.0,0.0,0.0,0.01948051948051948,Calm
A00872,De la Espriella,"Vea, uno escucha de todo en campaña, pero yo tengo claro mi voto. Hay señales que me generan dudas, pero al final me quedo con lo que más me convence. 🗳️",0.5,Santanderes,0.3406896551724138,2.0,2.0,0.0,0.0,0.017241379310344827,Calm
A00873,De la Espriella,La verdad yo ya tengo claro mi voto. Hay mucho ruido en redes pero uno aprende a separar lo que tiene respaldo de lo que no. Voy con convicción este domingo.,0.72,Antioquia_EjeCafetero,0.6819354838709677,0.0,4.0,0.0,0.0,0.024193548387096774,Confrontational
A00874,De la Espriella,"Pues yo ya tengo claro mi voto: De la Espriella me convence más en lo económico y en seguridad, eso sí, revisando bien las señales y no solo el ruido de campaña. Mañana a las urnas sin dudar.",0.84,Sur_Amazonia,0.38800423878488166,1.0,2.0,0.0,0.0,0.026845637583892617,Calm
A00875,Abstencion,"Oye, yo llevo años viendo estas campañas y la verdad no me convence ninguno de los dos con lo que he visto. Con tanta información enredada y tan poca claridad, prefiero no votar esta vez que hacerlo a ciegas.",0.21,Caribe,0.20317578004324993,1.0,0.0,0.0,0.0,0.012048192771084338,Calm
A00876,Voto en blanco,"Yo sí pienso que cuando ninguno convence del todo, el voto en blanco es una respuesta honesta. Hay demasiada desinformación dando vueltas y con todo respeto, no voy a votar por presión. Que quede claro que esto también es una decisión.",0.28,Boyaca_Tolima_Huila,0.33699614890885754,0.0,1.0,0.0,0.0,0.015789473684210527,Calm
A00877,Voto en blanco,"La verdad, después de revisar todo lo que ha salido en estos días, no me convence ninguno de los dos. Voy a marcar voto en blanco porque no tengo la certeza suficiente para respaldar a ningún candidato con conciencia tranquila.",0.31,Llanos_Orinoquia,0.28304347826086956,1.0,1.0,0.0,0.0,0.010869565217391304,Calm
A00878,De la Espriella,"Yo ya tengo claro mi voto para esta segunda vuelta. Revisé la información con cuidado y, aunque hay ruido por todos lados, mi decisión está tomada. Que cada quien vote con conciencia. 🗳️",0.62,Bogota_Cundinamarca,0.5644897959183673,0.0,3.0,0.0,0.0,0.02040816326530612,Assertive
A00879,De la Espriella,"Oiga, la verdad uno ve todo lo que está pasando en campaña y igual la decisión ya estaba tomada. Voy a votar con convicción porque creo que hay que darle orden a este país. Vea, no me dejé llevar por el ruido.",0.78,Boyaca_Tolima_Huila,0.2620858895705521,0.0,0.0,0.0,0.0,0.018404907975460124,Calm
A00880,De la Espriella,"Con todo respeto, uno tiene que votar con la cabeza fría y mirar qué propuestas tienen más sustento. Yo me voy por De la Espriella, que me parece más sólido en lo económico y en la propuesta de gobierno. Ojalá que quien gane de verdad cumpla lo que promete.",0.5,Caribe,0.26941176470588235,0.0,0.0,0.0,0.0,0.024509803921568627,Calm
A00881,Cepeda,"Vea, después de revisar todo lo que ha salido en estos días, mi voto sigue siendo el mismo. No me convencieron los respaldos de último momento ni los mensajes de miedo. Hay que votar con la cabeza fría.",0.78,Bogota_Cundinamarca,0.29407894736842105,1.0,1.0,0.0,0.0,0.01875,Calm
A00882,De la Espriella,"Vea, la verdad uno tiene que mirar bien de dónde vienen esas acusaciones antes de dejarse llevar. Revisé la información con cuidado y mi voto sigue siendo claro. No me muevo por rumores con alto riesgo de desinformación.",0.72,Pacifico,0.34432225815936485,0.0,1.0,0.0,0.0,0.01675977653631285,Calm
A00883,Cepeda,"Oiga, la verdad esto no ha sido fácil de decidir con tanta información enredada. Pero después de pensarlo bien, uno no puede quedarse quieto; vea, hay que ir a votar y hacer valer la voz. Yo ya tomé mi decisión con lo que pude analizar.",0.38,Llanos_Orinoquia,0.28612612612612615,1.0,1.0,0.0,0.0,0.016216216216216217,Calm
A00884,De la Espriella,"Pues yo ya tengo claro mi voto, parce. Revisé lo que circuló y no me convenció cambiar. Mañana voy a las urnas con la decisión tomada 🗳️",0.65,Sur_Amazonia,0.5204395604395604,0.0,2.0,0.0,0.0,0.02857142857142857,Assertive
A00885,Cepeda,"La verdad, uno no tiene toda la información clara y hay mucha cosa suelta por ahí. Pero mirando lo que se reportó en la región, me inclino por votar. Ojalá la decisión que tomemos sirva para algo concreto en estos territorios.",0.31,Sur_Amazonia,0.25988950276243095,0.0,0.0,0.0,0.0,0.016574585635359115,Calm
A00886,De la Espriella,"La verdad, uno revisa la información y sigue convencido. Hay ruido por ahí con lo del paramilitarismo y la camiseta, pero nada que cambie el panorama de fondo. Este domingo voy a votar con la cabeza fría y la decisión clara. 🗳️",0.75,Bogota_Cundinamarca,0.3381605123313803,0.0,1.0,0.0,0.0,0.01675977653631285,Calm
A00887,De la Espriella,"La verdad, después de revisar todo lo que circula, me quedo con mi decisión. Hay mucha desinformación suelta y no voy a dejarme llevar por el ruido. Voto convencida 🗳️",0.63,Sur_Amazonia,0.30865203761755483,1.0,1.0,0.0,0.0,0.022727272727272728,Calm
A00888,De la Espriella,"Mire, yo sí creo que hay que ir a votar con convicción. Revisé la información disponible y mi decisión está tomada. No me dejo llevar por rumores que no tienen respaldo claro.",0.669,Boyaca_Tolima_Huila,0.5657142857142857,0.0,3.0,0.0,0.0,0.02142857142857143,Assertive
A00889,Abstencion,"La verdad, con tanta información contradictoria y sin ver propuestas claras que me convenzan, prefiero no votar esta vez. No es pereza, es que ninguna señal me da la confianza que necesito para decidir bien.",0.15,Llanos_Orinoquia,0.19714285714285715,1.0,0.0,0.0,0.0,0.011904761904761904,Passive
A00890,Voto en blanco,"Oye, yo marqué en blanco y no me arrepiento. Con tanta fake news y candidatos que no convencen, esa es mi forma de decir que aquí hay que cambiar las cosas de verdad. 🗳️",0.38,Caribe,0.25846153846153846,0.0,0.0,0.0,0.0,0.015384615384615385,Calm
A00891,Cepeda,"Sumercé, yo ya tengo claro mi voto y no me lo cambia ningún rumor ni imagen falsa que andan circulando. Vea, hay que votar con la cabeza fría y no dejarse llevar por el miedo que siembran en redes. Mi decisión está tomada.",0.656,Boyaca_Tolima_Huila,0.48382724252491693,0.0,3.0,0.0,0.0,0.017142857142857144,Assertive
A00892,De la Espriella,"Vea, uno no está del todo convencido, pero con tanta incertidumbre yo prefiero votar por quien me da más señales de mano firme y orden. No es fácil la decisión, pero me parece que hay que ir a las urnas y no quedarse callado.",0.52,Santanderes,0.30810477657935287,2.0,2.0,0.0,0.0,0.011299435028248588,Calm
A00893,Abstencion,"La verdad, mano, con tanta información enredada y delitos electorales por todos lados, yo no me siento con bases pa votar por ninguno. Prefiero no ir antes que votar a ciegas.",0.28,Pacifico,0.128110599078341,2.0,0.0,0.0,0.0,0.014285714285714285,Passive
A00894,Cepeda,"Honestamente, no tengo todo claro, pero la propuesta de diálogo me convence más que las amenazas a los jóvenes. Pues uno con tanta memoria de lo que ha vivido este país no puede votar por el miedo. Voy con Cepeda, con dudas pero con convicción.",0.52,Pacifico,0.31807560137457047,2.0,2.0,0.0,0.0,0.020618556701030927,Calm
A00895,De la Espriella,Yo revisé la información con calma y sigo convencida de mi voto. Las acusaciones del otro lado tienen demasiado riesgo de ser exageradas y el respaldo regional habla por sí solo. 🗳️,0.76,Boyaca_Tolima_Huila,0.29514803358373837,1.0,1.0,0.0,0.0,0.0136986301369863,Calm
A00896,De la Espriella,"Honestamente, uno analiza lo que hay y la decisión no cambia. Pues yo voy con De la Espriella, parce, porque la confianza que me genera su equipo es real y las señales en contra no me convencieron. A votar toca.",0.78,Antioquia_EjeCafetero,0.356144578313253,0.0,1.0,0.0,0.0,0.030120481927710843,Calm
A00897,De la Espriella,La verdad yo ya tenía mi decisión tomada y nada de lo que salió estos días me hizo cambiar de opinión. Igual voy a votar porque quedarse en casa no es la solución. El día de las elecciones ahí estaré.,0.64,Boyaca_Tolima_Huila,0.3427848101265823,0.0,1.0,0.0,0.0,0.0189873417721519,Calm
A00898,Cepeda,"Vea, yo sí creo que hay que mirar con cuidado de dónde vienen ciertas señales antes de dejarse llevar. La verdad, los apoyos externos y las encuestas con tanto riesgo de desinformación no me convencen. Mi voto ya está decidido y no es por presión.",0.74,Bogota_Cundinamarca,0.40040404040404043,0.0,2.0,0.0,0.0,0.015151515151515152,Assertive
A00899,De la Espriella,"Yo ya tengo claro mi voto y no me lo cambia nadie. Las encuestas muestran lo que uno ya siente en el día a día como comerciante. Qué pena con los que todavía dudan, pero hay que salir a votar con convicción.",0.87,Bogota_Cundinamarca,0.31936507936507935,2.0,2.0,0.0,0.0,0.018518518518518517,Calm
A00900,De la Espriella,Yo sí creo que hay que votar con la cabeza fría y mirar quién tiene propuestas concretas. Escuché la entrevista en la radio y me pareció seria. Mi voto ya está decidido.,0.68,Caribe,0.36666666666666664,0.0,1.0,0.0,0.0,0.022222222222222223,Calm
A00901,Abstencion,"Vea, uno quisiera votar con convicción, pero con tanta información confusa y tan poca claridad, igual prefiero no apresurarse. Hoy me abstengo, no por desinterés sino porque la evidencia no me alcanza para decidir bien.",0.27,Llanos_Orinoquia,0.19626496408619315,1.0,0.0,0.0,0.0,0.0111731843575419,Passive
A00902,Cepeda,"Vea, la verdad no tengo todo claro, pero con lo que he visto sobre riesgos a las instituciones y tanta imagen manipulada por ahí, prefiero votar con cuidado. Qué pena con quienes esperan certezas, pero uno tiene que decidir con lo que hay.",0.38,Bogota_Cundinamarca,0.35489102642152687,1.0,2.0,0.0,0.0,0.010471204188481676,Calm
A00903,De la Espriella,"Eso sí, uno revisa los datos y la tendencia es clara. Pues yo ya tomé mi decisión con base en lo que vi, no en pura emoción. A votar con criterio.",0.73,Sur_Amazonia,0.3756582388840453,0.0,1.0,0.0,0.0,0.02702702702702703,Calm
A00904,Cepeda,"Sumercé, yo ya tengo claro mi voto. La movilización que se ve con Cepeda y las dudas serias que hay sobre De la Espriella me terminaron de convencer. Mañana voy a las urnas con la cabeza en alto. 🗳️",0.8056346622375248,Bogota_Cundinamarca,0.34991114149008884,2.0,2.0,0.0,0.0,0.03896103896103896,Calm
A00905,De la Espriella,"Pues yo sí voy a votar por De la Espriella, parce. El respaldo del sector empresarial me da más confianza en lo económico, aunque esas polémicas con los símbolos patrios me dejaron pensando. Al final, hay que decidir con lo que uno tiene.",0.68,Antioquia_EjeCafetero,0.3459975520195838,0.0,1.0,0.0,0.0,0.02631578947368421,Calm
A00906,Cepeda,"Oiga, yo sí creo que esta decisión no es fácil, pero entre las dos opciones me quedo con la que menos señales de irregularidad tiene. Con tanta incertidumbre, uno vota con lo que tiene y espera lo mejor.",0.31,Bogota_Cundinamarca,0.2022752533507682,1.0,0.0,0.0,0.0,0.012422360248447204,Calm
A00907,De la Espriella,Pues yo ya tengo claro mi voto y no me lo cambia nadie. He revisado lo que llegó y las cosas que dicen en contra no tienen mucho respaldo serio. Voto con convicción.,0.65,Pacifico,0.5586013986013987,0.0,3.0,0.0,0.0,0.023076923076923078,Assertive
A00908,Cepeda,"Pues yo ya tenía claro mi voto y nada de lo que salió estos días me hizo cambiar de opinión. Honestamente, mucha de esa información que circula tiene pinta de desinformación. Mañana voy a votar con convicción. 🗳️",0.82,Antioquia_EjeCafetero,0.34778826163441545,0.0,1.0,0.0,0.0,0.01775147928994083,Calm
A00909,Cepeda,"Parce, la verdad no tenía muy claro por quién votar, pero revisando lo que escuché en la radio y las señales que me llegaron, me fui por Cepeda. No es una decisión fácil con tanta información enredada, pero algo hay que hacer. 🗳️",0.31,Antioquia_EjeCafetero,0.3363022080340516,0.0,1.0,0.0,0.0,0.01675977653631285,Calm
A00910,De la Espriella,"La verdad, uno analiza la información que circula y hay mucho ruido y desinformación. Yo voy a votar con convicción por lo que considero más sólido para el país, sin dejarse llevar por el pánico ni por señales sin respaldo claro.",0.68,Pacifico,0.4090705339485827,0.0,2.0,0.0,0.0,0.010810810810810811,Assertive
A00911,De la Espriella,"Vea, yo ya tenía mi decisión clara y la información que revisé me la confirmó. Eso sí, hay que ir a votar con convicción y no dejarse llevar por rumores. Este domingo salgo a ejercer mi derecho sin dudas.",0.76,Llanos_Orinoquia,0.24184742793438446,2.0,1.0,0.0,0.0,0.018633540372670808,Calm
A00912,De la Espriella,"La verdad, uno revisa los datos y la tendencia es clara. Voy a votar con convicción, porque la información que he visto respalda mi decisión y no me voy a quedar en casa. Vea, en estas elecciones abstenerse no es una opción.",0.76,Sur_Amazonia,0.33652945924132366,0.0,1.0,0.0,0.0,0.01694915254237288,Calm
A00913,Voto en blanco,"Mano, yo revisé lo que llegó y la verdad no me convence ninguno de los dos. Con tanta información falsa dando vueltas, prefiero votar en blanco antes que decidir a ciegas.",0.28,Pacifico,0.19300211914292442,1.0,0.0,0.0,0.0,0.014598540145985401,Passive
A00914,Voto en blanco,"Con respeto, pero yo no veo claridad suficiente en ninguno de los dos candidatos. Hay demasiadas señales contradictorias y no voy a votar por alguien solo porque sí. Mi voto en blanco es una decisión consciente, no una renuncia.",0.28,Caribe,0.2594594594594595,0.0,0.0,0.0,0.0,0.016216216216216217,Calm
A00915,Cepeda,"Después de revisar bien la información disponible, mi decisión está clara: voto por Cepeda. Las señales negativas que circulan tienen demasiado riesgo de desinformación como para tomarlas al pie de la letra. La movilización ciudadana importa y no pienso quedarme en casa.",0.76,Antioquia_EjeCafetero,0.2899047619047619,1.0,1.0,0.0,0.0,0.017777777777777778,Calm
A00916,Cepeda,"Ajá, yo sí creo que hay que votar con la cabeza fría y no dejarse llevar por mensajes que uno no sabe de dónde vienen. La verdad, mi decisión ya está tomada y voy a las urnas con convicción. ¡A votar!",0.72,Caribe,0.3902058916693063,0.0,1.0,0.0,0.024390243902439025,0.01948051948051948,Calm
A00917,Abstencion,"Pues yo sí pienso que con todo respeto a los candidatos, ninguno me convence del todo. La información que uno recibe es muy contradictoria y con esta incertidumbre prefiero no votar a la ligera.",0.29,Antioquia_EjeCafetero,0.1375428145941921,2.0,0.0,0.0,0.0,0.012658227848101266,Passive
A00918,Abstencion,"Parce, la verdad yo no le veo claridad a ninguno de los dos con todo lo que están diciendo. Hay demasiada contradicción y uno no sabe en qué creer. Me quedo en casa esta vez.",0.32,Antioquia_EjeCafetero,0.2664705882352941,0.0,0.0,0.0,0.0,0.022058823529411766,Calm
